2014-12-01 22:05:01.751100	1826792401	王思聪	0
2014-12-01 22:05:01.951906	1494848464	宁财神	0
2014-12-01 22:05:02.185608	2123664205	英式没品笑话百科	0
2014-12-01 22:05:02.393028	1788911247	谷大白话	0
2014-12-01 22:05:02.592008	2709577332	Happy张江	0
2014-12-01 22:05:02.787485	3229125510	小野妹子学吐槽	0
2014-12-01 22:05:03.092814	1761179351	留几手	0
2014-12-01 22:05:03.326320	1784473157	中国新闻网	0
2014-12-01 22:05:03.522790	1618051664	头条新闻	0
2014-12-01 22:05:04.031067	1713926427	微博搞笑排行榜	0
2014-12-01 22:05:04.406114	2423763501	正常人办不出这种事儿	0
2014-12-01 22:05:04.608127	1764222885	当时我就震惊了	0
2014-12-01 22:05:04.794254	2430259303	我的前任是个极品	0
2014-12-01 23:05:02.183341	1266321801	姚晨	0
2014-12-01 23:05:02.633565	1191258123	韩寒	0
2014-12-01 23:05:02.942248	1826792401	王思聪	0
2014-12-01 23:05:03.141077	1494848464	宁财神	0
2014-12-01 23:05:03.351335	2123664205	英式没品笑话百科	0
2014-12-01 23:05:03.549974	1788911247	谷大白话	0
2014-12-01 23:05:03.750305	2709577332	Happy张江	0
2014-12-01 23:05:03.944484	3229125510	小野妹子学吐槽	0
2014-12-01 23:05:04.151603	1761179351	留几手	0
2014-12-01 23:05:04.360009	1784473157	中国新闻网	0
2014-12-01 23:05:04.557568	1618051664	头条新闻	0
2014-12-01 23:05:04.766986	1713926427	微博搞笑排行榜	0
2014-12-01 23:05:05.023191	2423763501	正常人办不出这种事儿	0
2014-12-01 23:05:05.226729	1764222885	当时我就震惊了	0
2014-12-01 23:05:05.426849	2430259303	我的前任是个极品	0
2014-12-02 00:05:02.056741	1266321801	姚晨	0
2014-12-02 00:05:02.216061	1191258123	韩寒	0
2014-12-02 00:05:02.351789	1826792401	王思聪	0
2014-12-02 00:05:02.699497	1494848464	宁财神	0
2014-12-02 00:05:02.820908	2123664205	英式没品笑话百科	0
2014-12-02 00:05:02.984447	1788911247	谷大白话	0
2014-12-02 00:05:03.133503	2709577332	Happy张江	0
2014-12-02 00:05:03.274184	3229125510	小野妹子学吐槽	0
2014-12-02 00:05:03.401454	1761179351	留几手	0
2014-12-02 00:05:03.765957	1784473157	中国新闻网	0
2014-12-02 00:05:03.906964	1618051664	头条新闻	0
2014-12-02 00:05:04.068444	1713926427	微博搞笑排行榜	0
2014-12-02 00:05:04.236149	2423763501	正常人办不出这种事儿	0
2014-12-02 00:05:04.419993	1764222885	当时我就震惊了	0
2014-12-02 00:05:04.590010	2430259303	我的前任是个极品	0
2014-12-02 01:05:02.217738	1266321801	姚晨	0
2014-12-02 01:05:02.412040	1191258123	韩寒	0
2014-12-02 01:05:02.601975	1826792401	王思聪	0
2014-12-02 01:05:02.796135	1494848464	宁财神	0
2014-12-02 01:05:02.983604	2123664205	英式没品笑话百科	0
2014-12-02 01:05:03.180887	1788911247	谷大白话	0
2014-12-02 01:05:03.380154	2709577332	Happy张江	0
2014-12-02 01:05:03.621124	3229125510	小野妹子学吐槽	0
2014-12-02 01:05:03.818837	1761179351	留几手	0
2014-12-02 01:05:04.012736	1784473157	中国新闻网	0
2014-12-02 01:05:04.199219	1618051664	头条新闻	0
2014-12-02 01:05:04.380847	1713926427	微博搞笑排行榜	0
2014-12-02 01:05:04.550466	2423763501	正常人办不出这种事儿	0
2014-12-02 01:05:04.718793	1764222885	当时我就震惊了	0
2014-12-02 01:05:04.913198	2430259303	我的前任是个极品	0
2014-12-02 02:05:01.341827	1266321801	姚晨	0
2014-12-02 02:05:01.512242	1191258123	韩寒	0
2014-12-02 02:05:01.690402	1826792401	王思聪	0
2014-12-02 02:05:01.870984	1494848464	宁财神	0
2014-12-02 02:05:02.070023	2123664205	英式没品笑话百科	0
2014-12-02 02:05:02.260059	1788911247	谷大白话	0
2014-12-02 02:05:02.404476	2709577332	Happy张江	0
2014-12-02 02:05:02.539193	3229125510	小野妹子学吐槽	0
2014-12-02 02:05:02.685295	1761179351	留几手	0
2014-12-02 02:05:02.838232	1784473157	中国新闻网	0
2014-12-02 02:05:02.957143	1618051664	头条新闻	0
2014-12-02 02:05:03.082712	1713926427	微博搞笑排行榜	0
2014-12-02 02:05:03.236129	2423763501	正常人办不出这种事儿	0
2014-12-02 02:05:03.388324	1764222885	当时我就震惊了	0
2014-12-02 02:05:03.518179	2430259303	我的前任是个极品	0
2014-12-02 03:05:02.045964	1266321801	姚晨	0
2014-12-02 03:05:02.206039	1191258123	韩寒	0
2014-12-02 03:05:02.369111	1826792401	王思聪	0
2014-12-02 03:05:02.692420	1494848464	宁财神	0
2014-12-02 03:05:02.851158	2123664205	英式没品笑话百科	0
2014-12-02 03:05:03.047239	1788911247	谷大白话	0
2014-12-02 03:05:03.217055	2709577332	Happy张江	0
2014-12-02 03:05:03.396799	3229125510	小野妹子学吐槽	0
2014-12-02 03:05:03.601806	1761179351	留几手	0
2014-12-02 03:05:03.799919	1784473157	中国新闻网	0
2014-12-02 03:05:03.980380	1618051664	头条新闻	0
2014-12-02 03:05:04.227543	1713926427	微博搞笑排行榜	0
2014-12-02 03:05:04.422198	2423763501	正常人办不出这种事儿	0
2014-12-02 03:05:04.654312	1764222885	当时我就震惊了	0
2014-12-02 03:05:04.866962	2430259303	我的前任是个极品	0
2014-12-02 04:05:01.320279	1266321801	姚晨	0
2014-12-02 04:05:01.508390	1191258123	韩寒	0
2014-12-02 04:05:01.694205	1826792401	王思聪	0
2014-12-02 04:05:01.892157	1494848464	宁财神	0
2014-12-02 04:05:02.131090	2123664205	英式没品笑话百科	0
2014-12-02 04:05:02.326755	1788911247	谷大白话	0
2014-12-02 04:05:02.637119	2709577332	Happy张江	0
2014-12-02 04:05:02.806211	3229125510	小野妹子学吐槽	0
